ts,ms_played,master_metadata_track_name,master_metadata_album_artist_name,reason_start
2024-11-28T01:56:45Z,138715,Feel It - From The Original Series “Invincible”,d4vd,fwdbtn
2024-11-28T01:57:44Z,67713,Ma Meilleure Ennemie (from the series Arcane League of Legends),Stromae,trackdone
2024-11-28T02:01:48Z,246652,I Really Want to Stay at Your House,Rosa Walton,clickrow
2024-11-28T02:02:11Z,31958,"Calling (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, NAV, feat. A Boogie Wit da Hoodie)",Metro Boomin,trackdone
2024-11-28T02:04:18Z,123402,Feel It - From The Original Series “Invincible”,d4vd,fwdbtn
2024-11-28T02:06:36Z,147973,Ma Meilleure Ennemie (from the series Arcane League of Legends),Stromae,trackdone
2024-11-28T02:08:37Z,122053,Remember Me (from the series Arcane League of Legends),d4vd,trackdone
2024-11-28T02:10:38Z,132160,Beanie,Chezile,trackdone
2024-11-28T02:12:34Z,129200,Is there free breakfast here?,Hotel Ugly,trackdone
2024-11-28T02:16:14Z,231746,"Annihilate (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, Lil Wayne, Offset)",Metro Boomin,trackdone
2024-11-28T02:17:58Z,115533,Paint The Town Blue (from the series Arcane League of Legends),Ashnikko,trackdone
2024-11-28T02:21:51Z,245626,To Ashes and Blood (from the series Arcane League of Legends),Woodkid,trackdone
2024-11-28T02:24:45Z,186133,Enemy with JID (Opening Title Version) (from the series Arcane League of Legends),Imagine Dragons,trackdone
2024-11-28T02:27:09Z,155151,MILLION DOLLAR BABY,Tommy Richman,trackdone
2024-11-28T02:49:26Z,51753,I Think I Left the Stove On,Hotel Ugly,trackdone
2024-11-28T02:53:31Z,246652,I Really Want to Stay at Your House,Rosa Walton,clickrow
2024-11-28T02:54:08Z,46086,"Calling (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, NAV, feat. A Boogie Wit da Hoodie)",Metro Boomin,trackdone
2024-11-28T02:56:24Z,138932,Feel It - From The Original Series “Invincible”,d4vd,clickrow
2024-11-28T03:18:07Z,120615,Ma Meilleure Ennemie (from the series Arcane League of Legends),Stromae,trackdone
2024-11-28T03:18:10Z,1117,The One That Got Away,Katy Perry,clickrow
2024-11-28T03:19:20Z,68572,The One That Got Away,Katy Perry,clickrow
2024-11-28T03:21:12Z,111888,I Really Want to Stay at Your House,Rosa Walton,clickrow
2024-11-28T03:21:15Z,3121,"Calling (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, NAV, feat. A Boogie Wit da Hoodie)",Metro Boomin,fwdbtn
2024-11-28T03:22:01Z,46176,Feel It - From The Original Series “Invincible”,d4vd,fwdbtn
2024-11-28T03:24:26Z,147973,Ma Meilleure Ennemie (from the series Arcane League of Legends),Stromae,clickrow
2024-11-28T12:05:41Z,68924,The One That Got Away,Katy Perry,trackdone
2024-11-28T12:24:14Z,84586,For the First Time,Mac DeMarco,clickrow
2024-11-28T14:44:15Z,9983,For the First Time,Mac DeMarco,clickrow
2024-11-28T14:44:45Z,29935,I Really Want to Stay at Your House,Rosa Walton,clickrow
2024-11-28T14:45:06Z,19993,"Calling (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, NAV, feat. A Boogie Wit da Hoodie)",Metro Boomin,fwdbtn
2024-11-28T14:45:35Z,29690,Feel It - From The Original Series “Invincible”,d4vd,fwdbtn
2024-11-28T14:47:40Z,125019,Ma Meilleure Ennemie (from the series Arcane League of Legends),Stromae,fwdbtn
2024-11-28T14:49:06Z,85597,The One That Got Away,Katy Perry,fwdbtn
2024-11-28T15:03:32Z,4160,For the First Time,Mac DeMarco,fwdbtn
2024-11-28T16:10:56Z,27760,For the First Time,Mac DeMarco,appload
2024-11-28T22:02:05Z,97920,Me Permita,Tlust,playbtn
2024-11-28T22:05:07Z,184830,Eu Posso Ser Seu Psicólogo,Realygust,clickrow
2024-11-28T22:07:09Z,132557,momento,Luccas Carlos,trackdone
2024-11-28T22:07:09Z,0,San Diego,Erick Di,trackdone
2024-11-28T22:10:10Z,183927,PELAS ÁREAS,Fontes,clickrow
2024-11-28T22:12:20Z,139629,Quase Lá,Realygust,trackdone
2024-11-29T02:48:46Z,54238,momento,Luccas Carlos,clickrow
2024-11-29T02:49:37Z,45846,momento,Luccas Carlos,appload
2024-11-29T02:56:01Z,335961,Better Now,Post Malone,clickrow
2024-11-29T02:56:04Z,2032,VILLAIN,K/DA,clickrow
2024-11-29T02:58:24Z,139460,Money Trees,Kendrick Lamar,clickrow
2024-11-29T02:58:42Z,18409,Obsessed,Mariah Carey,fwdbtn
2024-11-29T02:58:55Z,12341,Les,Childish Gambino,clickrow
2024-11-29T02:59:08Z,12595,Pink + White,Frank Ocean,fwdbtn
2024-11-29T02:59:20Z,12268,You Get Me So High,The Neighbourhood,fwdbtn
2024-11-29T02:59:25Z,4574,So High,Doja Cat,fwdbtn
2024-11-29T03:01:08Z,103032,Low,SZA,fwdbtn
2024-11-29T03:24:40Z,12223,16,Baby Keem,fwdbtn
2024-11-29T03:37:39Z,2565,16,Baby Keem,appload
2024-11-29T04:36:52Z,114563,momento,Luccas Carlos,clickrow
2024-11-29T04:39:54Z,184831,Eu Posso Ser Seu Psicólogo,Realygust,clickrow
2024-11-29T04:41:56Z,134234,momento,Luccas Carlos,trackdone
2024-11-29T04:41:56Z,0,San Diego,Erick Di,trackdone
2024-11-29T04:42:00Z,2511,Vida Cara,MC Luan da BS,clickrow
2024-11-29T04:42:45Z,44715,Me Diz O Que Você Quer,MC Tairon,clickrow
2024-11-29T04:44:08Z,82751,Vida Cara,MC Luan da BS,fwdbtn
2024-11-29T04:44:37Z,28584,Magia Na Tcheca,Pedro Lotto,fwdbtn
2024-11-29T04:46:11Z,93817,Agora Ela é do Job,Dj Lv Mdp,fwdbtn
2024-11-29T04:48:20Z,128733,Droga do Amor,DJ Marcus Vinicius,fwdbtn
2024-11-29T04:52:04Z,224752,Timeless (with Playboi Carti),The Weeknd,clickrow
2024-11-29T04:52:22Z,16544,Lupa Dourada,Gabriel Tadeu,clickrow
2024-11-29T04:52:34Z,12746,A Recaida,MC Gabluca,fwdbtn
2024-11-29T04:53:09Z,34309,Ela é Mó Marrenta,MC Tairon,fwdbtn
2024-11-29T04:54:15Z,56252,Vários Motivos,MC Luan da BS,fwdbtn
2024-11-29T04:54:21Z,5125,Me Diz O Que Você Quer,MC Tairon,fwdbtn
2024-11-29T04:54:23Z,2786,Vida Cara,MC Luan da BS,fwdbtn
2024-11-29T04:55:21Z,56743,Sereia,Mc Gabzin,clickrow
2024-11-29T04:56:00Z,38681,Sei Bem O Que Ce Quer,Brabas,clickrow
2024-11-29T04:57:09Z,59236,Tô Melhor Agora,Mc Gabzin,fwdbtn
2024-11-29T04:57:23Z,13500,Postura De Bandido Mal 2,Dj Lv Mdp,fwdbtn
2024-11-29T04:58:52Z,89362,Bandida Vem,DJ Sammer,fwdbtn
2024-11-29T04:59:30Z,37527,Set Dj Win 03,Dj Win,fwdbtn
2024-11-29T04:59:52Z,21134,Bala da Coruja,JayA Luuck,clickrow
2024-11-29T04:59:57Z,4960,“movimento certo”,Xamuel,fwdbtn
2024-11-29T05:00:01Z,3755,DPP,Danzo,fwdbtn
2024-11-29T05:00:08Z,6393,Ta No Meu Nome,Mu540,fwdbtn
2024-11-29T05:00:18Z,9446,Os Menor Tá Rico,Gabb MC,fwdbtn
2024-11-29T05:01:16Z,58434,Passada Do Ronaldinho,MC Vitin LC,fwdbtn
2024-11-29T05:01:40Z,23121,Sem Hora,GB$,fwdbtn
2024-11-29T05:03:16Z,42035,Contabilizando,Renatom,fwdbtn
2024-11-29T05:03:52Z,36424,Novinha,Mc Pepeu,fwdbtn
2024-11-29T05:04:40Z,47706,Gin Tônica,Renatom,fwdbtn
2024-11-29T05:04:49Z,7358,Vida de Celebridade,Renatom,clickrow
2024-11-29T05:04:56Z,7240,Conversível,Renatom,fwdbtn
2024-11-29T05:05:25Z,29347,Ele Não te Merece...,Renatom,fwdbtn
2024-11-29T05:06:11Z,45264,Conversa com Deus,Renatom,fwdbtn
2024-11-29T05:06:44Z,33434,Contabilizando,Renatom,fwdbtn
2024-11-29T05:07:00Z,15031,Puro Ódio,Renatom,fwdbtn
2024-11-29T05:07:05Z,5523,Meu Nome no Topo,Renatom,fwdbtn
2024-11-29T05:07:07Z,1323,Gin Tônica,Renatom,fwdbtn
2024-11-29T05:08:01Z,52518,Hope,Renatom,fwdbtn
2024-11-29T05:08:57Z,55922,Taça de Vinho,Guz,clickrow
2024-11-29T05:09:00Z,3278,Lc Bandido Kanalha Vs Vida Tá Demais,Mc DB,fwdbtn
2024-11-29T05:09:12Z,10431,Lupa Na Cara,Brabas,fwdbtn
2024-11-29T05:09:15Z,2870,Faz a Pose pra Foto Mulher,Davi Kneip,fwdbtn
2024-11-29T05:09:23Z,6897,MTG Adocica,Lukkas,fwdbtn
2024-11-29T05:09:26Z,3522,Vaso Valioso,Mano Alemão,fwdbtn
2024-11-29T05:10:40Z,72919,Pudim,AMARINA,fwdbtn
2024-11-29T05:11:27Z,46470,PARA DE DRAMA,KEF,fwdbtn
2024-11-29T05:11:34Z,6431,この世界に国が無かったら,LEX,fwdbtn
2024-11-29T05:11:40Z,6307,トリキの系列です,はしメロ,fwdbtn
2024-11-29T05:11:47Z,7060,Balancê dos Mugiwaras - Speed Up,ogedix,fwdbtn
2024-11-29T05:12:16Z,27554,Quase na Hora,DJ ARTHUZIIN,fwdbtn
2024-11-29T05:12:37Z,21357,Menina Veneno,Mc Rodrigo do CN,fwdbtn
2024-11-29T05:12:39Z,1814,Cedo ou Tarde (Ao Vivo) - Radio Edit,NX Zero,fwdbtn
2024-11-29T05:12:43Z,2694,MTG GRANDE FUNK,Gangsta Aspirin,fwdbtn
2024-11-29T05:12:45Z,1307,Speed It Up (feat. DC The Don),Dina Ayada,fwdbtn
2024-11-29T05:12:49Z,1107,Dystopia,STARSET,fwdbtn
2024-11-29T05:13:06Z,16166,Fired Up,Marshmello,fwdbtn
2024-11-29T05:13:57Z,50532,momento,Luccas Carlos,clickrow
2024-11-29T05:15:21Z,84576,Better Now,Post Malone,clickrow
2024-11-29T05:17:28Z,127142,Low,SZA,fwdbtn
2024-11-29T05:17:48Z,18621,Confident,Justin Bieber,clickrow
2024-11-29T05:17:52Z,4200,Money Trees,Kendrick Lamar,fwdbtn
2024-11-29T05:19:25Z,95500,Code Red,Darci,clickrow
2024-11-29T05:19:25Z,4560,High Speeds,Darci,trackdone
2024-11-29T05:19:28Z,3464,Impressionada,Realygust,clickrow
2024-11-29T07:24:06Z,72260,momento,Luccas Carlos,clickrow
2024-11-29T07:55:20Z,72,Elis Regina,Derxan,unknown
2024-11-29T07:55:21Z,0,Elis Regina,Derxan,unknown
2024-11-29T07:55:26Z,1960,Vou Falar o Que?,Aka Rasta,unknown
2024-11-29T08:02:28Z,35080,Turning Page,Sleeping At Last,clickrow
2024-11-29T08:02:30Z,770,Pra Sonhar,Marcelo Jeneci,clickrow
2024-11-29T08:02:59Z,28335,Aliança,Tribalistas,clickrow
2024-11-29T08:03:01Z,2181,De Janeiro a Janeiro,Roberta Campos,fwdbtn
2024-11-29T08:03:21Z,19537,Turning Page,Sleeping At Last,fwdbtn
2024-11-29T08:03:33Z,12507,Eu Te Darei o Céu - Versão remasterizada,Roberto Carlos,fwdbtn
2024-11-29T08:04:06Z,32022,Kiss Me,Sixpence None The Richer,fwdbtn
2024-11-29T08:05:06Z,60431,Cigarra,ANAVITÓRIA,fwdbtn
2024-11-29T08:05:35Z,26077,Velocidade da Luz,Grupo Revelação,clickrow
2024-11-29T08:06:29Z,53740,I Love You So,The Walters,fwdbtn
2024-11-29T08:07:03Z,33837,O Nosso Amor A Gente Inventa (Estória Romântica),Cazuza,fwdbtn
2024-11-29T08:07:30Z,27234,Nada Por Mim,Marina Lima,fwdbtn
2024-11-29T08:08:32Z,61811,Meu Pisêro,DUDA BEAT,fwdbtn
2024-11-29T08:08:56Z,23146,Domingo,Maria Bethânia,fwdbtn
2024-11-29T08:09:46Z,50248,Set Fire to the Rain,Adele,fwdbtn
2024-11-29T08:10:22Z,35874,Palavras No Corpo,Gal Costa,fwdbtn
2024-11-29T08:10:50Z,27964,Linger,The Cranberries,fwdbtn
2024-11-29T08:11:55Z,64274,Taste,Sabrina Carpenter,fwdbtn
2024-11-29T08:13:13Z,77669,obsessed,Olivia Rodrigo,fwdbtn
2024-11-29T08:14:52Z,98488,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),Taylor Swift,fwdbtn
2024-11-29T08:15:33Z,40975,Crying All the Time,Alexandra Savior,fwdbtn
2024-11-29T08:16:08Z,34058,Amante Amado,Jorge Ben Jor,fwdbtn
2024-11-29T08:17:14Z,65922,súplica,Clarissa,fwdbtn
2024-11-29T08:17:40Z,25208,FAZ PARTE,Clarissa,fwdbtn
2024-11-29T08:18:07Z,25962,Calendário,ANAVITÓRIA,fwdbtn
2024-11-29T08:18:11Z,3990,Ma Meilleure Ennemie (from the series Arcane League of Legends),Stromae,fwdbtn
2024-11-29T08:18:53Z,41399,Amo Noite E Dia,Jorge & Mateus,fwdbtn
2024-11-29T08:18:54Z,642,The One That Got Away,Katy Perry,fwdbtn
2024-11-29T08:18:55Z,1073,Till Forever Falls Apart,Ashe,fwdbtn
2024-11-29T08:19:05Z,9591,The One That Got Away,Katy Perry,backbtn
2024-11-29T08:19:36Z,31314,Till Forever Falls Apart,Ashe,fwdbtn
2024-11-29T08:20:16Z,39040,Even Though Our Love Is Doomed,Garbage,fwdbtn
2024-11-29T08:20:48Z,30559,Die With A Smile,Lady Gaga,fwdbtn
2024-11-29T08:21:55Z,66966,Glimpse of Us,Joji,fwdbtn
2024-11-29T08:23:42Z,22915,BIRDS OF A FEATHER,Billie Eilish,fwdbtn
2024-11-29T08:25:28Z,104789,Mutante,Rita Lee,fwdbtn
2024-11-29T08:25:31Z,3047,For the First Time,Mac DeMarco,fwdbtn
2024-11-29T08:25:36Z,3573,On Melancholy Hill,Gorillaz,fwdbtn
2024-11-29T08:25:48Z,12225,En Otra Vida,Yami Safdie,fwdbtn
2024-11-29T08:26:09Z,20573,El Bolero,Yami Safdie,fwdbtn
2024-11-29T08:27:20Z,69697,Agora Meu Coração É Um Lixeiro Azul Vazio Escroto,Cidade Dormitório,fwdbtn
2024-11-29T08:28:13Z,53020,Softcore,The Neighbourhood,fwdbtn
2024-11-29T08:29:19Z,66228,Remember Me (from the series Arcane League of Legends),d4vd,fwdbtn
2024-11-29T08:31:16Z,115759,Dedicada a ela,Arthur Verocai,fwdbtn
2024-11-29T08:31:19Z,3328,Ma Meilleure Ennemie (from the series Arcane League of Legends),Stromae,clickrow
2024-11-29T08:32:18Z,58406,Calendário,ANAVITÓRIA,clickrow
2024-11-29T08:33:29Z,71137,Aliança,Tribalistas,clickrow
2024-11-29T08:34:14Z,44835,De Janeiro a Janeiro,Roberta Campos,fwdbtn
2024-11-29T08:34:58Z,43682,I Really Want to Stay at Your House,Rosa Walton,clickrow
2024-11-29T08:34:59Z,1352,Remember Me (from the series Arcane League of Legends),d4vd,clickrow
2024-11-29T08:37:27Z,148744,Playboy,FUFU,clickrow
2024-11-29T08:37:38Z,20558,"Ai, Amor",ANAVITÓRIA,trackdone
2024-11-29T08:37:40Z,2218,Softcore,The Neighbourhood,clickrow
2024-11-29T08:38:37Z,56894,For the First Time,Mac DeMarco,clickrow
2024-11-29T08:39:35Z,57439,On Melancholy Hill,Gorillaz,fwdbtn
2024-11-29T08:40:02Z,27158,En Otra Vida,Yami Safdie,fwdbtn
2024-11-29T08:42:17Z,134605,El Bolero,Yami Safdie,fwdbtn
2024-11-29T08:43:16Z,59442,Eu Te Darei o Céu - Versão remasterizada,Roberto Carlos,clickrow
2024-11-29T08:43:40Z,23589,Kiss Me,Sixpence None The Richer,clickrow
2024-11-29T08:45:11Z,90818,Cigarra,ANAVITÓRIA,fwdbtn
2024-11-29T08:45:54Z,42200,Aliança,Tribalistas,clickrow
2024-11-29T08:46:32Z,38730,Calendário,ANAVITÓRIA,clickrow
2024-11-29T08:46:47Z,14156,Amante Amado,Jorge Ben Jor,clickrow
2024-11-29T08:47:15Z,28031,súplica,Clarissa,fwdbtn
2024-11-29T08:48:13Z,57758,FAZ PARTE,Clarissa,fwdbtn
2024-11-29T08:48:32Z,19720,Mutante,Rita Lee,clickrow
2024-11-29T08:49:27Z,54035,Agora Meu Coração É Um Lixeiro Azul Vazio Escroto,Cidade Dormitório,clickrow
2024-11-29T08:51:32Z,124553,Softcore,The Neighbourhood,fwdbtn
2024-11-29T08:53:16Z,104171,Remember Me (from the series Arcane League of Legends),d4vd,fwdbtn
2024-11-29T08:53:59Z,42568,Amo Noite E Dia,Jorge & Mateus,clickrow
2024-11-29T08:54:53Z,54429,The One That Got Away,Katy Perry,fwdbtn
2024-11-29T08:55:25Z,32062,Till Forever Falls Apart,Ashe,fwdbtn
2024-11-29T08:55:43Z,17797,Even Though Our Love Is Doomed,Garbage,fwdbtn
2024-11-29T08:56:30Z,46817,Die With A Smile,Lady Gaga,fwdbtn
2024-11-29T08:56:50Z,19475,Glimpse of Us,Joji,fwdbtn
2024-11-29T08:58:42Z,112192,BIRDS OF A FEATHER,Billie Eilish,fwdbtn
2024-11-29T09:00:03Z,80414,Mutante,Rita Lee,fwdbtn
2024-11-29T09:00:28Z,24544,Mau Presságio,Realygust,clickrow
2024-11-29T09:00:57Z,28176,Sábado,VMZ,clickrow
2024-11-29T09:02:26Z,89520,Turning Page,Sleeping At Last,clickrow
2024-11-29T09:02:38Z,11432,MEGA FUNK VEM PRA SC,Mega Funk SC,clickrow
2024-11-29T09:05:52Z,180920,TIPO GTA,MHRAP,clickrow
2024-11-29T13:11:43Z,104575,momento,Luccas Carlos,clickrow
2024-11-29T13:13:06Z,80986,CAJU,Liniker,clickrow
2024-11-29T13:13:40Z,32926,Amanhecer,BK,clickrow
2024-11-29T13:13:53Z,12941,Aliança,Tribalistas,clickrow
2024-11-29T13:14:01Z,8245,De Janeiro a Janeiro,Roberta Campos,fwdbtn
2024-11-29T13:14:12Z,10505,Turning Page,Sleeping At Last,fwdbtn
2024-11-29T13:15:50Z,98473,Cigarra,ANAVITÓRIA,clickrow
2024-11-29T13:16:03Z,12151,Frágil Coração,Rodrigo Alarcon,clickrow
2024-11-29T13:16:20Z,16564,Canção De Hotel,ANAVITÓRIA,clickrow
2024-11-29T13:16:50Z,28995,TUDO,Liniker,clickrow
2024-11-29T13:18:02Z,71189,Sinfonia do Adeus,Baco Exu do Blues,clickrow
2024-11-29T13:18:18Z,16122,Te Vi na Rua Ontem,Konai,fwdbtn
2024-11-29T13:18:20Z,1850,Fim De Festa,Adílson Ramos,fwdbtn
2024-11-29T13:18:31Z,10495,O Telefone Tocou Novamente,Jorge Ben Jor,fwdbtn
2024-11-29T13:18:36Z,5024,Que Pena (Ele Já Não Gosta Mais De Mim),Gal Costa,fwdbtn
2024-11-29T13:18:39Z,2420,Poema,Ney Matogrosso,fwdbtn
2024-11-29T13:19:04Z,23270,Vicio,Phill Veras,fwdbtn
2024-11-29T13:19:25Z,20988,A História Mais Velha do Mundo,O Terno,fwdbtn
2024-11-29T13:19:33Z,8422,AO TEU LADO,Liniker,fwdbtn
2024-11-29T13:19:35Z,1400,CAJU,Liniker,fwdbtn
2024-11-29T13:20:04Z,29277,Não Fosse Tão Tarde,Lou Garcia,fwdbtn
2024-11-29T13:20:07Z,3026,Set Fire to the Rain,Adele,clickrow
2024-11-29T13:20:13Z,5912,Palavras No Corpo,Gal Costa,fwdbtn
2024-11-29T13:20:21Z,7433,Linger,The Cranberries,fwdbtn
2024-11-29T13:20:49Z,28020,Taste,Sabrina Carpenter,fwdbtn
2024-11-29T13:23:09Z,89465,obsessed,Olivia Rodrigo,fwdbtn
2024-11-29T13:24:46Z,95894,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),Taylor Swift,fwdbtn
2024-11-29T13:25:16Z,30055,Crying All the Time,Alexandra Savior,fwdbtn
2024-11-29T13:25:52Z,35426,Amante Amado,Jorge Ben Jor,fwdbtn
2024-11-29T13:26:53Z,61218,súplica,Clarissa,fwdbtn
2024-11-29T13:28:05Z,72285,FAZ PARTE,Clarissa,fwdbtn
2024-11-29T13:28:19Z,13187,Calendário,ANAVITÓRIA,fwdbtn
2024-11-29T13:29:58Z,99239,Ma Meilleure Ennemie (from the series Arcane League of Legends),Stromae,fwdbtn
2024-11-29T13:30:23Z,25235,Amo Noite E Dia,Jorge & Mateus,fwdbtn
2024-11-29T13:30:43Z,19096,The One That Got Away,Katy Perry,fwdbtn
2024-11-29T13:30:56Z,13591,Till Forever Falls Apart,Ashe,fwdbtn
2024-11-29T13:31:25Z,28341,Even Though Our Love Is Doomed,Garbage,fwdbtn
2024-11-29T13:32:12Z,47000,Die With A Smile,Lady Gaga,fwdbtn
2024-11-29T13:32:23Z,11009,Glimpse of Us,Joji,fwdbtn
2024-11-29T13:33:09Z,45829,BIRDS OF A FEATHER,Billie Eilish,fwdbtn
2024-11-29T13:34:08Z,58602,Mutante,Rita Lee,fwdbtn
2024-11-29T13:34:34Z,26709,For the First Time,Mac DeMarco,fwdbtn
2024-11-29T13:34:36Z,1417,On Melancholy Hill,Gorillaz,fwdbtn
2024-11-29T13:35:31Z,55280,En Otra Vida,Yami Safdie,fwdbtn
2024-11-29T13:35:37Z,5121,El Bolero,Yami Safdie,fwdbtn
2024-11-29T13:36:27Z,49930,Agora Meu Coração É Um Lixeiro Azul Vazio Escroto,Cidade Dormitório,fwdbtn
2024-11-29T13:36:34Z,6657,Softcore,The Neighbourhood,fwdbtn
2024-11-29T13:36:36Z,2677,Remember Me (from the series Arcane League of Legends),d4vd,fwdbtn
2024-11-29T13:37:00Z,23638,Dedicada a ela,Arthur Verocai,fwdbtn
2024-11-29T13:38:22Z,81621,I Really Want to Stay at Your House,Rosa Walton,clickrow
2024-11-29T13:40:00Z,98093,Feel It - From The Original Series “Invincible”,d4vd,clickrow
2024-11-29T13:41:19Z,79333,Ma Meilleure Ennemie (from the series Arcane League of Legends),Stromae,fwdbtn
2024-11-29T13:42:04Z,44142,MTG DO SUL - VOU PRA SANTA CATARINA,Dj Tonetto,clickrow
2024-11-29T13:42:08Z,2764,Lado Bom e Mau,tchelo rodrigues,clickrow
2024-11-29T13:44:51Z,117857,Duas Mulheres,CJota,clickrow
2024-11-29T13:46:24Z,91254,Karma,CJota,fwdbtn
2024-11-29T13:46:41Z,17723,Mau Presságio,Realygust,clickrow
2024-11-29T13:47:15Z,33090,MTG NA IMAGINAÇÃO - TOPO SESSIONS VOL. 1,DJ TOPO,clickrow
2024-11-29T13:47:56Z,3951,Cyberpunk,Yunk Vino,trackdone
2024-11-29T13:47:56Z,42908,Racks,Yunk Vino,clickrow
2024-11-29T13:49:40Z,103227,momento,Luccas Carlos,clickrow
2024-11-29T13:49:58Z,18395,passarela,Luccas Carlos,clickrow
2024-11-29T13:50:12Z,14081,GANGSTA,Luccas Carlos,fwdbtn
2024-11-29T13:51:05Z,52239,easy,Luccas Carlos,fwdbtn
2024-11-29T13:51:11Z,5553,4K,Luccas Carlos,fwdbtn
2024-11-29T13:52:23Z,72466,NECTAR,Luccas Carlos,fwdbtn
2024-11-29T13:53:19Z,55079,momento,Luccas Carlos,fwdbtn
2024-11-29T13:56:01Z,160871,PND & Kehlani,JEE!,clickrow
2024-11-29T13:56:22Z,21476,As Ruas Me Dizem...,JEE!,fwdbtn
2024-11-29T13:57:23Z,60666,Cara Errado,JEE!,fwdbtn
2024-11-29T13:58:28Z,64301,Vegana,JEE!,fwdbtn
2024-11-29T14:00:38Z,130445,Eu Posso Ser Seu Psicólogo,Realygust,clickrow
2024-11-29T14:01:31Z,50688,Amor de 1h,WIU,clickrow
2024-11-29T14:01:45Z,13110,desgraçadagostosamaldita,WIU,fwdbtn
2024-11-29T14:01:46Z,1700,Tipo Pain 2,MHRAP,clickrow
2024-11-29T14:02:17Z,30276,Quase Lá,Realygust,clickrow
2024-11-29T14:02:42Z,24690,Phoenix,League of Legends,clickrow
2024-11-29T14:04:12Z,89325,Volátil,LVCAS,clickrow
2024-11-29T14:04:57Z,45347,Inabalável,LVCAS,clickrow
2024-11-29T14:05:00Z,2888,Flores,LVCAS,fwdbtn
2024-11-29T14:05:27Z,29457,MOVIBE,Alee,fwdbtn
2024-11-29T14:06:09Z,45569,Pra Se Entorpecer,Dudu,trackdone
2024-11-29T14:06:18Z,7945,Longe 2,Vk Mac,fwdbtn
2024-11-29T14:07:29Z,70857,Loop,Dudu,fwdbtn
2024-11-29T14:08:31Z,60933,Monstro 2,Dudu,fwdbtn
2024-11-29T14:09:38Z,62199,I CAN’T LET GO,Lil Tecca,fwdbtn
2024-11-29T14:10:17Z,37478,Solitude,Alee,fwdbtn
2024-11-29T14:11:50Z,92388,PENTE LONGO,Alee,fwdbtn
2024-11-29T14:14:08Z,137584,MAROLINA,Enzo Cello,fwdbtn
2024-11-29T14:15:37Z,87893,No Foco,LVCAS,fwdbtn
2024-11-29T14:15:47Z,9835,Sem Controle,LVCAS,fwdbtn
2024-11-29T14:17:33Z,105900,Onda Bater,Arthurzim,fwdbtn
2024-11-29T14:17:58Z,24966,Feelings,olie,fwdbtn
2024-11-29T14:19:38Z,99930,AMY,Chase Atlantic,fwdbtn
2024-11-29T14:24:10Z,71026,Playground (from the series Arcane League of Legends),Bea Miller,fwdbtn
2024-11-29T14:25:57Z,107301,DND,FUFU,fwdbtn
2024-11-29T14:26:19Z,21543,KICKFLIP,tchelo rodrigues,fwdbtn
2024-11-29T14:29:03Z,163914,Gato de Botas,MHRAP,fwdbtn
2024-11-29T14:29:04Z,1282,Type Beat Quin Nfn,CORVO BEATS,fwdbtn
2024-11-29T14:32:02Z,177701,Lobo da Morte,MHRAP,fwdbtn
2024-11-29T14:32:04Z,1160,Remember Me (from the series Arcane League of Legends),d4vd,fwdbtn
2024-11-29T14:34:37Z,152617,Good Things Go,Linkin Park,fwdbtn
2024-11-29T14:37:06Z,148895,Tipo Pain 2,MHRAP,fwdbtn
2024-11-29T14:39:07Z,123728,Perdida No Tempo,4RealBea,fwdbtn
2024-11-29T14:40:34Z,93490,To Ashes and Blood (from the series Arcane League of Legends),Woodkid,trackdone
2024-11-29T14:40:36Z,1190,Ma Meilleure Ennemie (from the series Arcane League of Legends),Stromae,fwdbtn
2024-11-29T14:41:30Z,53890,Enemy with JID (Opening Title Version),Imagine Dragons,fwdbtn
2024-11-29T14:43:35Z,125519,Awaken,League of Legends,fwdbtn
2024-11-29T14:43:44Z,8731,RISE,League of Legends,fwdbtn
2024-11-29T14:51:20Z,31602,momento,Luccas Carlos,clickrow
2024-11-29T14:56:16Z,202057,Igual PC Da China,DJ LKS 067,clickrow
2024-11-29T14:56:31Z,14343,Zn Fodástica 2,Oliveira Mc 011,clickrow
2024-11-29T14:57:07Z,34441,Amor É Mentira,DJ Arana,clickrow
2024-11-29T14:57:11Z,4081,Meia Noite Ela Sai / Endereço da Favela,DJ Lukinha,fwdbtn
2024-11-29T14:57:13Z,2042,DANÇA PRA ME PROVOCAR,DJ JOÃO PEREIRA,fwdbtn
2024-11-29T14:57:22Z,7245,"Grau e Fuga na Viatura X Vem Ka, pra Me Dar",Dj Vinicin do Concórdia,fwdbtn
2024-11-29T14:59:44Z,84460,Igual PC Da China,DJ LKS 067,clickrow
2024-11-29T15:00:22Z,37782,momento,Luccas Carlos,clickrow
2024-11-29T15:01:04Z,41620,PND & Kehlani,JEE!,fwdbtn
2024-11-29T15:16:00Z,255968,Igual PC Da China,DJ LKS 067,fwdbtn
2024-11-29T15:16:59Z,58505,passarela,Luccas Carlos,trackdone
